id,price
0,7.17445840458006
1,8.354260181847671
2,7.818007776073312
3,8.457766864465704
4,9.434368091643284
5,8.4323086518071
6,6.04873836038252
7,9.22578564752682
8,8.806153139973928
9,8.875790122981927
10,8.458651892040493
11,7.456222018558448
12,9.229743283161303
13,7.858238801390372
14,9.700027824320953
15,6.899913294240668
16,6.4185403914923285
17,6.451568224977063
18,8.577429001780985
19,8.370229995246438
20,6.820253987692036
21,6.197673672521388
22,9.419582879148875
23,7.386817590742818
24,9.120771773518346
25,6.65530419087493
26,7.88768624756166
27,8.032284244941351
28,6.755871889104319
29,8.87087089885191
30,8.464914437486799
31,8.5169962335001
32,9.636431262424805
33,8.502315571941816
34,7.82192022104736
35,6.427894309506369
36,7.9564820082708865
37,6.442147486963187
38,8.824219353054069
39,7.151235871176381
40,6.8477784957633965
41,7.755859152958944
42,9.014846453975531
43,8.266532572961532
44,6.226615267452718
45,8.186814335016795
46,8.896184442542328
47,7.373276571007246
48,8.42245680839469
49,6.045705318849854
50,7.7182934717751435
51,8.290583847700704
52,8.459715368848867
53,7.664800892885986
54,7.977350561033843
55,8.284319092140796
56,7.953756682546314
57,9.43503868857829
58,7.730100982690975
59,7.1300350444935665
60,7.502472034633468
61,7.516248979815096
62,7.4662775658468075
63,8.436203981485857
64,8.286559488662778
65,8.687825809757244
66,8.519356014908777
67,6.9059462203878725
68,7.595520788268014
69,6.667199429113007
70,7.866610194606041
71,6.943511142427377
72,7.521045551241734
73,9.142659915267272
74,7.071122117842699
75,6.401112794789655
76,6.440334957539952
77,6.231751118862583
78,8.975858601839754
79,8.109749550641475
80,6.602922735075019
81,8.196152799580497
82,6.82526102113326
83,6.85808915123357
84,6.490823937592177
85,7.710540103418682
86,7.731421021508844
87,8.45921120293253
88,7.009762122078456
89,6.314246181149171
90,7.048856571810854
91,6.596866369687848
92,5.945831397802177
93,6.505143439070519
94,6.3436940097429435
95,6.892924125767755
96,8.287069098187674
97,6.599361108504271
98,8.313775945050708
99,7.711511545677216
100,7.523685111076743
101,8.176022077635546
102,8.492030475371593
103,7.836892435866853
104,8.308117840131732
105,7.501599510438498
106,7.622237661045444
107,7.476124202849406
108,8.631601600861837
109,7.195603810110779
110,6.814040048286461
111,6.069092571222546
112,7.807171397398951
113,6.762334033426642
114,6.437055163140213
115,6.104307961422416
116,6.0690170922104665
117,8.508441830269549
118,6.534766644516695
119,6.803265958486992
120,6.692740126508916
121,9.032364819975852
122,6.316468925885842
123,9.130386152740126
124,7.530481538464939
125,8.125457764595614
126,7.4359179167886325
127,8.228013464456952
128,6.906967507102554
129,6.718908562632048
130,8.275199670407112
131,7.357465652832192
132,8.341663662270745
133,8.087291964351087
134,9.606780250901492
135,6.816201536229407
136,7.524840785754156
137,9.130477818759962
138,7.508960295465778
139,6.599891704622124
140,8.729560377903727
141,6.935551087287257
142,7.420784717201251
143,8.481868986881388
144,7.773873160686217
145,9.183788423012448
146,6.814838097873823
147,8.261636226907443
148,6.746944973500789
149,6.465248616542196
150,7.625655564544551
151,6.667155909358823
