id,price
0,7.041239539541573
1,8.379997713604356
2,7.6230032056961585
3,8.536959662084104
4,9.562312477837098
5,8.374958758602578
6,6.09507811351649
7,9.227697435169212
8,8.821439739543269
9,9.007319797273691
10,8.460339085208066
11,7.487489566018604
12,9.328927775599881
13,7.926048582374238
14,9.616711520292334
15,6.95625517690616
16,6.58419837493059
17,6.394156693835369
18,8.59182699114104
19,8.40116219180646
20,6.8649206410206265
21,6.318435889499117
22,9.509743780247982
23,7.360267799282785
24,9.183073437560305
25,6.516165062165526
26,7.8667936078606395
27,8.130184098998287
28,6.4699782355074955
29,8.92553155392792
30,8.517758354866073
31,8.499755168598092
32,9.60249053276901
33,8.458863513737223
34,7.818819686125161
35,6.332589583154762
36,8.018032186111204
37,6.514751481461076
38,8.822818637085128
39,7.164216107906624
40,6.7844928738687145
41,7.787108802863817
42,9.066168023865618
43,8.273668297114424
44,6.189908732286138
45,8.259235162492395
46,8.882785528173306
47,7.364614494934006
48,8.349885095225844
49,6.110561424285851
50,7.715803183161
51,8.29674433916614
52,8.68363735910045
53,7.766698543781747
54,7.964597314933703
55,8.209117086179281
56,7.89097495583149
57,9.498484010534664
58,7.798737460121907
59,7.1636169296042675
60,7.589748725260443
61,7.565747895333363
62,7.452273457539812
63,8.45533830372802
64,8.20561946043293
65,8.72632186646739
66,8.506153065308569
67,6.963753237197666
68,7.632805966271701
69,6.732327777016884
70,7.865120568781659
71,7.049953091783563
72,7.540478737690725
73,9.650633164074653
74,7.0743926641846455
75,6.391534106121471
76,6.5858099410723385
77,6.283752360884868
78,8.942770996982475
79,8.270304219485467
80,6.62636279426447
81,8.352193131777573
82,6.921893261512162
83,6.844713662710045
84,6.347594399467131
85,7.703938379139804
86,7.742669754582826
87,8.52263259160106
88,6.967099316603771
89,6.223504333067053
90,6.988101956715253
91,6.806121654454186
92,5.975975568488393
93,6.5319147034457785
94,6.307905147436301
95,6.720376363515955
96,8.27582612117722
97,6.539433358147556
98,8.358712351788544
99,7.800112950537571
100,7.27271113039382
101,8.186437784994798
102,8.484295202777616
103,7.984029856619327
104,8.417451772752642
105,7.665657178239057
106,7.678117252755323
107,7.54256809490398
108,8.624112319376588
109,7.257165792139729
110,6.779031311782315
111,6.276288545435972
112,7.9914677096016975
113,6.893670731597265
114,6.400701099655249
115,6.185591136064486
116,6.1493184044335525
117,8.569833460549807
118,6.346737316631922
119,6.836424544704527
120,6.655322759914264
121,9.038301875116003
122,6.59501984353858
123,9.18249237086835
124,7.778728507953942
125,8.15319536882129
126,7.449554553950774
127,8.229358678316936
128,7.081500685307152
129,6.682430440322595
130,8.446444166139525
131,7.417319536158131
132,8.360727060653387
133,8.034522035352234
134,9.695715394432659
135,6.628836307946416
136,7.52051039988192
137,9.172183738187513
138,7.511940170595502
139,6.671387327710372
140,8.64261209673569
141,6.956052519317312
142,7.472053915975893
143,8.48289720373002
144,7.980960193427649
145,9.220009726882102
146,6.791222260347845
147,8.378173699067826
148,6.841242958309779
149,6.522744780109924
150,7.638968489588564
151,6.675732889307117
152,9.512590554923765
153,8.643543045875905
154,6.71560460224265
155,6.648145316246038
156,6.738288841128022
157,7.857499947127006
158,7.468756552436357
159,7.121819482313371
160,6.810968911758978
161,7.534842565033662
162,8.286195540052889
163,8.767017725520619
164,6.578047761849907
165,6.1976547554322075
166,9.276972120774166
167,6.237665826247312
168,8.649703154943898
169,6.263237520967322
170,6.949438016393977
171,8.906156427463332
172,8.134712305880125
173,9.612584923214389
174,7.060140964012988
175,7.796162304841811
176,8.410124061868856
177,7.207737984139931
178,7.142411092529841
179,7.779741733661364
180,8.639127870894047
181,6.640120390250182
182,8.807631330822463
183,7.1935053328286065
184,6.065140340630373
185,6.803372165687407
186,6.309074602023793
187,6.50550480963002
188,7.552392159433091
189,6.28375811213342
190,8.429154259210073
191,8.034731496937699
192,9.429230296365224
193,6.507529779782588
194,7.598786370344149
195,7.848533691782142
196,8.308440221402426
197,8.12211269059095
198,6.459189415203779
199,7.780080595696443
200,7.887393660240305
201,7.963887819969653
202,7.114540969953187
203,6.539266647202279
204,9.645810252278755
205,8.25667501126624
