id,price
0,7.198525209820974
1,8.354236400538186
2,7.769150594433453
3,8.512122951978617
4,9.39689817273746
5,8.431473411151737
6,6.061036086470956
7,9.215838944261028
8,8.827821464533766
9,8.857027097364915
10,8.443593392182036
11,7.451548808937016
12,9.252001823233122
13,7.74080113215082
14,9.635579669132447
15,6.90630715159476
16,6.377765382304933
17,6.391233544737591
18,8.613884602379299
19,8.390285939002021
20,6.808708698573131
21,6.239275665733819
22,9.40963530637908
23,7.401835690103133
24,9.12694300877853
25,6.604601714062949
26,7.840431913052022
27,8.057146348809988
28,6.547284701935481
29,8.879356957512284
30,8.466308635672592
31,8.50830555695995
32,9.643058848344356
33,8.479078044433837
34,7.802234539012242
35,6.4053286423973335
36,7.967724028918159
37,6.388279567496847
38,8.823312925730635
39,7.177111302749259
40,6.908035627812396
41,7.758188411377949
42,9.037429736423599
43,8.311229946996901
44,6.218443161585536
45,8.22535201021842
46,8.906877999187632
47,7.364816345645826
48,8.412277795426364
49,6.079959947114239
50,7.750813223918241
51,8.268195618723796
52,8.500816115189252
53,7.669265246427553
54,7.964571703334624
55,8.14695984288957
56,7.971434388199651
57,9.394483928033775
58,7.725129327106245
59,7.163749810713906
60,7.510301232805407
61,7.505906203021776
62,7.450721270279726
63,8.440647347180288
64,8.166195109285068
65,8.669505870584366
66,8.481081322631942
67,6.9734257792425804
68,7.589534061184744
69,6.6495395159258885
70,7.871274089156207
71,7.14256856978481
72,7.497449941973276
73,9.308861805035786
74,7.0493478467066915
75,6.350793044229194
76,6.4397988633832215
77,6.248595840832813
78,8.99812468349965
79,8.47938393388696
80,6.619564747578083
81,8.21875917336004
82,6.853387561573893
83,6.812501250324839
84,6.4205444487437555
85,7.7112947803899905
86,7.695667848733943
87,8.49049361527947
88,7.0126892242374215
89,6.289723204942479
90,7.101866745634634
91,6.681156462137712
92,5.882010059038098
93,6.500351231410012
94,6.4012100208359
95,6.719206955009398
96,8.255443656553247
97,6.665990446595307
98,8.298973529002957
99,7.726533101296117
100,7.485953859786078
101,8.150461677075993
102,8.48246722584194
103,7.8286069195711905
104,8.354890747051654
105,7.575357637911202
106,7.630542129488004
107,7.477441119227203
108,8.653585025330006
109,7.239808169759072
110,6.804334858796861
111,6.121810601165443
112,7.787226353207467
113,6.832767960607308
114,6.435020060929346
115,6.14799598746136
116,6.110961121634201
117,8.503498744188061
118,6.546240871063927
119,6.747978315240603
120,6.674438077308825
121,8.999658540385374
122,6.316750769476904
123,9.27133398973601
124,7.5651331620129225
125,8.088874672407314
126,7.399970942684914
127,8.242587394108995
128,6.914544382868218
129,6.701324760268525
130,8.27438579699296
131,7.453347194442671
132,8.338543497728569
133,8.052044970654805
134,9.57673724674929
135,6.817257174881835
136,7.53229257926943
137,9.137299753189385
138,7.5656323917080295
139,6.557322723239316
140,8.728668024448027
141,6.886122418686431
142,7.407963153818027
143,8.519187559185822
144,7.702326105639094
145,9.205793740629975
146,6.877999863722638
147,8.211952723937866
148,6.811929787792731
149,6.523536223745446
150,7.620453358197666
151,6.654018522499493
152,9.527292295630415
153,8.717875269746845
154,6.676462700730609
155,6.724421656957073
156,6.7438717125977705
157,7.79793807038472
158,7.406849786667687
159,7.0936959830594555
160,6.85617600897497
161,7.4960530078736145
162,8.264901578213534
163,8.782304256777575
164,6.541127719605033
165,6.31102496293283
166,9.279110516535304
167,6.198928823899954
168,8.544007196615658
169,6.455995855145051
170,6.8784324702350945
171,8.885962803606601
172,8.031750387429295
173,9.620034721918021
174,7.083934974983424
175,7.870466698080819
176,8.360961441976361
177,7.061402537006119
178,7.1205279006361675
179,7.8018019721825365
180,8.530284309922992
181,6.701193046842983
182,8.810462226730124
183,7.2179540959879676
